,avgoktas,coolingdegreedays,coolingdegreedaysnormal,date.ampm,date.day,date.epoch,date.hour,date.iso8601,date.min,date.month,date.monthname,date.monthname_short,date.pretty,date.rfc822,date.sec,date.tz_long,date.tz_offset_hours,date.tz_offset_text,date.tz_short,date.weekday,date.weekday_short,date.yday,date.year,dewpoint,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,icon,max_dewpoint,max_humidity,max_pressure,max_temperature,max_temperature_normal,max_temperature_record,max_temperature_record_year,max_visibility,max_wind_speed,min_dewpoint,min_humidity,min_pressure,min_temperature,min_temperature_normal,min_temperature_record,min_temperature_record_year,min_visibility,min_wind_speed,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodateprecipitation,monthtodateprecipitationnormal,monthtodatesnowfall,precip,precipnormal,preciprecord,preciprecordyear,precipsource,pressure,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1janprecipitation,since1janprecipitationnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfall,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepth,snowfall,temperature,temperature_normal,thunder,tornado,visibility,wind_dir,wind_dir_degrees,wind_speed
285,8.0,0,,PM,13,1002945600,12,2001-10-13T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 13, 2001","Sat, 13 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,285,2001,60,0,15,0,0,,,rain,61,94,30.04,68,69,84,2013,6.0,11,59,78,29.89,62,59,33,2004,3.0,2,,,,,,,,0.0,0.04,0.0,2018,,29.96,1,,,,,,,,,,,,0,,0.0,65,,0,0,5.0,,,5
286,8.0,0,,PM,14,1003032000,12,2001-10-14T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 14, 2001","Sun, 14 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,286,2001,59,0,16,0,0,,,rain,61,94,30.12,71,69,80,1997,6.0,9,57,64,29.95,60,59,53,2000,2.0,2,,,,,,,,0.0,0.04,0.0,2018,,30.01,1,,,,,,,,,,,,0,,0.0,66,,0,0,5.0,,,5
287,8.0,0,,PM,15,1003118400,12,2001-10-15T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 15, 2001","Mon, 15 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,287,2001,60,0,16,0,0,,,rain,63,94,30.18,69,69,82,2002,6.0,9,57,73,30.06,62,58,55,2004,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.12,1,,,,,,,,,,,,0,,0.0,66,,0,0,4.0,,,2
288,7.0,0,,PM,16,1003204800,12,2001-10-16T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 16, 2001","Tue, 16 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,288,2001,54,0,14,0,2,,,mostlycloudy,57,88,30.27,68,68,80,2015,6.0,9,50,56,30.15,59,58,55,2000,4.0,2,,,,,,,,0.0,0.04,0.0,2018,,30.2,0,,,,,,,,,,,,0,,0.0,64,,0,0,6.0,,,5
289,6.0,0,,PM,17,1003291200,12,2001-10-17T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 17, 2001","Wed, 17 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,289,2001,56,0,14,0,1,,,rain,59,94,30.24,71,68,82,2002,6.0,7,54,56,30.06,57,58,51,2000,2.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.17,1,,,,,,,,,,,,0,,0.0,64,,0,0,4.0,,,3
290,8.0,0,,PM,18,1003377600,12,2001-10-18T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 18, 2001","Thu, 18 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,290,2001,57,0,10,0,6,,,rain,59,94,30.15,60,68,80,2015,6.0,7,55,88,30.06,59,58,57,2011,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.12,1,,,,,,,,,,,,0,,0.0,60,,0,0,3.0,,,4
291,8.0,0,,PM,19,1003464000,12,2001-10-19T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 19, 2001","Fri, 19 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,291,2001,57,0,10,0,4,,,rain,59,94,30.18,62,68,80,2006,2.0,2,57,82,30.09,59,57,55,2007,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.15,1,,,,,,,,,,,,0,,0.0,60,,0,0,1.0,,,1
292,6.0,0,,PM,20,1003550400,12,2001-10-20T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 20, 2001","Sat, 20 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,292,2001,59,0,15,0,0,,,rain,61,94,30.18,71,68,80,2015,6.0,7,57,64,30.06,59,57,53,1997,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.14,1,,,,,,,,,,,,0,,0.0,65,,0,0,2.0,,,1
293,8.0,0,,PM,21,1003636800,12,2001-10-21T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 21, 2001","Sun, 21 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,293,2001,60,0,14,0,1,,,rain,63,94,30.21,66,68,80,1997,3.0,7,59,83,30.15,62,57,53,1997,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.18,1,,,,,,,,,,,,0,,0.0,64,,0,0,2.0,,,2
294,7.0,2,,PM,22,1003723200,12,2001-10-22T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 22, 2001","Mon, 22 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,294,2001,61,0,16,0,0,,,mostlycloudy,63,94,30.24,73,67,77,1997,5.0,7,59,65,30.09,60,57,51,2002,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.17,0,,,,,,,,,,,,0,,0.0,66,,0,0,3.0,,,3
295,8.0,0,,PM,23,1003809600,12,2001-10-23T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 23, 2001","Tue, 23 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,295,2001,62,0,16,0,0,,,cloudy,64,94,30.21,69,67,77,1997,2.0,2,61,78,30.09,62,57,48,2002,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.14,0,,,,,,,,,,,,0,,0.0,66,,0,0,1.0,,,1
296,8.0,1,,PM,24,1003896000,12,2001-10-24T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 24, 2001","Wed, 24 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,296,2001,62,1,16,0,0,,,rain,63,94,30.09,68,67,77,2013,3.0,4,61,78,29.95,64,56,48,2002,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.02,1,,,,,,,,,,,,0,,0.0,66,,0,0,1.0,,,2
297,7.0,2,,PM,25,1003982400,12,2001-10-25T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 25, 2001","Thu, 25 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,297,2001,62,0,18,0,0,,,rain,64,94,30.04,73,66,75,1999,3.0,4,61,73,29.92,62,56,55,1997,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.99,1,,,,,,,,,,,,0,,0.0,68,,0,0,2.0,,,2
298,6.0,2,,PM,26,1004068800,12,2001-10-26T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 26, 2001","Fri, 26 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,298,2001,63,1,18,0,0,,,rain,66,100,30.12,75,66,75,1999,1.0,2,61,69,29.98,60,56,50,2010,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.04,1,,,,,,,,,,,,0,,0.0,68,,0,0,1.0,,,1
299,8.0,0,,PM,27,1004155200,12,2001-10-27T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 27, 2001","Sat, 27 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,299,2001,61,0,15,0,0,,,rain,63,94,30.3,68,66,75,1999,6.0,9,59,78,30.15,62,55,50,1997,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.22,1,,,,,,,,,,,,0,,0.0,65,,0,0,4.0,,,4
300,4.0,2,,PM,28,1004241600,12,2001-10-28T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 28, 2001","Sun, 28 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,300,2001,56,0,16,0,0,,,partlycloudy,59,94,30.27,78,66,78,2001,4.0,7,54,42,30.09,55,55,48,2011,4.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.19,0,,,,,,,,,,,,0,,0.0,66,,0,0,4.0,,,3
301,4.0,0,,PM,29,1004328000,12,2001-10-29T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 29, 2001","Mon, 29 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,301,2001,57,1,14,0,1,,,hazy,61,94,30.18,75,66,77,2012,5.0,9,52,50,29.98,53,54,48,2010,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.07,0,,,,,,,,,,,,0,,0.0,64,,0,0,2.0,,,2
302,8.0,0,,PM,30,1004414400,12,2001-10-30T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 30, 2001","Tue, 30 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,302,2001,60,0,14,0,1,,,rain,61,94,30.06,66,66,78,2003,6.0,11,57,82,29.92,62,54,46,2010,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,29.99,1,,,,,,,,,,,,0,,0.0,64,,0,0,2.0,,,4
303,7.0,1,,PM,31,1004500800,12,2001-10-31T12:00:00+0800,00,10,October,Oct,"12:00 PM CST on October 31, 2001","Wed, 31 Oct 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,303,2001,58,0,16,0,0,,,rain,61,94,30.18,73,66,75,2004,6.0,7,55,57,30.06,59,54,50,1997,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.11,1,,,,,,,,,,,,0,,0.0,66,,0,0,4.0,,,4
304,8.0,0,,PM,1,1004587200,12,2001-11-01T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 01, 2001","Thu, 01 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,304,2001,57,0,10,0,4,,,rain,59,94,30.18,62,67,73,2004,4.0,4,55,82,30.04,59,54,44,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.09,1,,,,,,,,,,,,0,,0.0,60,,0,0,2.0,,,2
305,7.0,0,,PM,2,1004673600,12,2001-11-02T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 02, 2001","Fri, 02 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,305,2001,57,0,10,0,4,,,rain,59,94,30.09,64,67,75,2003,6.0,9,55,82,30.01,57,54,46,2000,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.05,1,,,,,,,,,,,,0,,0.0,60,,0,0,4.0,,,3
306,8.0,0,,PM,3,1004760000,12,2001-11-03T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 03, 2001","Sat, 03 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,306,2001,58,0,10,0,4,,,rain,59,94,30.09,62,67,75,2017,6.0,7,57,82,29.95,59,54,50,2000,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.03,1,,,,,,,,,,,,0,,0.0,60,,0,0,3.0,,,1
307,8.0,0,,PM,4,1004846400,12,2001-11-04T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 04, 2001","Sun, 04 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,307,2001,55,0,8,0,8,,,rain,57,94,30.39,60,66,73,1998,6.0,9,50,72,30.06,53,54,46,1997,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.15,1,,,,,,,,,,,,0,,0.0,58,,0,0,3.0,,,5
308,8.0,0,,PM,5,1004932800,12,2001-11-05T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 05, 2001","Mon, 05 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,308,2001,51,0,8,0,8,,,rain,52,94,30.51,64,66,73,2004,6.0,11,50,59,30.36,51,54,48,2000,6.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.43,1,,,,,,,,,,,,0,,0.0,58,,0,0,6.0,,,5
309,6.0,0,,PM,6,1005019200,12,2001-11-06T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 06, 2001","Tue, 06 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,309,2001,51,0,10,0,4,,,partlysunny,55,94,30.39,68,65,77,2005,6.0,7,46,46,30.18,53,54,51,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.28,0,,,,,,,,,,,,0,,0.0,60,,0,0,4.0,,,2
310,8.0,0,,PM,7,1005105600,12,2001-11-07T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 07, 2001","Wed, 07 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,310,2001,52,0,7,0,8,,,rain,54,88,30.3,59,64,77,2017,4.0,4,52,77,30.18,55,53,48,2002,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.23,1,,,,,,,,,,,,0,,0.0,57,,0,0,2.0,,,3
311,8.0,0,,PM,8,1005192000,12,2001-11-08T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 08, 2001","Thu, 08 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,311,2001,53,1,8,0,8,,,hazy,55,100,30.33,62,64,73,2010,2.0,4,50,63,30.21,53,53,48,2007,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.25,0,,,,,,,,,,,,0,,0.0,58,,0,0,1.0,,,1
312,8.0,0,,PM,9,1005278400,12,2001-11-09T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 09, 2001","Fri, 09 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,312,2001,52,0,6,0,9,,,rain,54,94,30.39,59,63,75,2006,4.0,7,50,77,30.27,53,53,46,2003,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.33,1,,,,,,,,,,,,0,,0.0,56,,0,0,2.0,,,2
313,6.0,0,,PM,10,1005364800,12,2001-11-10T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 10, 2001","Sat, 10 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,313,2001,51,0,5,0,10,,,rain,52,100,30.33,60,63,77,2006,6.0,4,48,68,30.21,50,52,44,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.29,1,,,,,,,,,,,,0,,0.0,55,,0,0,2.0,,,2
314,3.0,0,,PM,11,1005451200,12,2001-11-11T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 11, 2001","Sun, 11 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,314,2001,50,1,7,0,8,,,hazy,57,100,30.33,68,62,75,2010,4.0,7,45,52,30.12,46,51,42,2000,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.24,0,,,,,,,,,,,,0,,0.0,57,,0,0,2.0,,,2
315,8.0,0,,PM,12,1005537600,12,2001-11-12T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 12, 2001","Mon, 12 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,315,2001,52,0,7,0,8,,,rain,55,94,30.33,59,61,71,1998,5.0,11,50,82,30.09,55,51,44,2000,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.18,1,,,,,,,,,,,,0,,0.0,57,,0,0,2.0,,,2
316,7.0,0,,PM,13,1005624000,12,2001-11-13T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 13, 2001","Tue, 13 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,316,2001,49,0,11,0,4,,,mostlycloudy,54,94,30.45,71,61,75,2006,5.0,9,41,35,30.3,51,50,44,2012,2.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.38,0,,,,,,,,,,,,0,,0.0,61,,0,0,3.0,,,4
317,4.0,0,,PM,14,1005710400,12,2001-11-14T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 14, 2001","Wed, 14 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,317,2001,47,0,7,0,8,,,partlycloudy,50,94,30.45,68,60,69,2017,4.0,4,45,43,30.27,46,50,46,2001,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.36,0,,,,,,,,,,,,0,,0.0,57,,0,0,2.0,,,2
318,2.0,0,,PM,15,1005796800,12,2001-11-15T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 15, 2001","Thu, 15 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,318,2001,46,0,6,0,10,,,mostlysunny,52,94,30.36,69,59,69,2001,4.0,4,41,38,30.15,42,49,42,2001,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.25,0,,,,,,,,,,,,0,,0.0,56,,0,0,2.0,,,1
319,6.0,0,,PM,16,1005883200,12,2001-11-16T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 16, 2001","Fri, 16 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,319,2001,49,0,7,0,8,,,partlysunny,52,94,30.3,66,59,75,1998,3.0,7,46,49,30.15,48,49,41,1997,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.21,0,,,,,,,,,,,,0,,0.0,57,,0,0,2.0,,,2
320,8.0,0,,PM,17,1005969600,12,2001-11-17T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 17, 2001","Sat, 17 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,320,2001,52,0,8,0,6,,,cloudy,54,94,30.33,64,58,71,2016,3.0,4,48,56,30.21,53,48,41,1997,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.28,0,,,,,,,,,,,,0,,0.0,58,,0,0,1.0,,,1
321,7.0,0,,PM,18,1006056000,12,2001-11-18T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 18, 2001","Sun, 18 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,321,2001,52,1,8,0,8,,,hazy,54,94,30.42,64,58,71,2016,4.0,7,48,68,30.3,50,48,44,2004,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.36,0,,,,,,,,,,,,0,,0.0,58,,0,0,2.0,,,2
322,8.0,0,,PM,19,1006142400,12,2001-11-19T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 19, 2001","Mon, 19 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,322,2001,50,1,2,0,14,,,hazy,54,94,30.42,55,58,66,2011,2.0,4,46,88,30.33,48,48,42,2000,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.37,0,,,,,,,,,,,,0,,0.0,52,,0,0,1.0,,,1
323,8.0,0,,PM,20,1006228800,12,2001-11-20T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 20, 2001","Tue, 20 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,323,2001,50,1,4,0,12,,,rain,52,100,30.36,57,58,73,2016,1.0,7,48,82,30.24,50,47,37,2000,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.31,1,,,,,,,,,,,,0,,0.0,54,,0,0,1.0,,,4
324,8.0,0,,PM,21,1006315200,12,2001-11-21T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 21, 2001","Wed, 21 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,324,2001,50,1,2,0,14,,,rain,50,94,30.3,53,58,68,2010,1.0,4,48,88,30.15,50,47,35,2000,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.23,1,,,,,,,,,,,,0,,0.0,52,,0,0,1.0,,,1
325,7.0,0,,PM,22,1006401600,12,2001-11-22T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 22, 2001","Thu, 22 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,325,2001,50,0,5,0,10,,,mostlycloudy,52,94,30.21,60,57,71,2015,2.0,4,46,68,30.06,50,47,41,1997,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.15,0,,,,,,,,,,,,0,,0.0,55,,0,0,1.0,,,1
326,7.0,0,,PM,23,1006488000,12,2001-11-23T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 23, 2001","Fri, 23 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,326,2001,52,1,6,0,8,,,hazy,54,94,30.21,60,57,68,2011,1.0,4,50,77,30.09,53,47,42,2017,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.15,0,,,,,,,,,,,,0,,0.0,56,,0,0,1.0,,,1
327,2.0,0,,PM,24,1006574400,12,2001-11-24T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 24, 2001","Sat, 24 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,327,2001,47,1,8,0,8,,,hazy,55,100,30.3,69,57,69,2001,4.0,9,41,38,30.09,46,46,37,2017,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.19,0,,,,,,,,,,,,0,,0.0,58,,0,0,2.0,,,2
328,4.0,0,,PM,25,1006660800,12,2001-11-25T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 25, 2001","Sun, 25 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,328,2001,44,0,3,0,12,,,partlycloudy,50,93,30.24,62,56,64,1998,5.0,11,18,23,30.01,44,46,35,2016,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.14,0,,,,,,,,,,,,0,,0.0,53,,0,0,2.0,,,3
329,6.0,0,,PM,26,1006747200,12,2001-11-26T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 26, 2001","Mon, 26 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,329,2001,46,1,5,0,10,,,hazy,50,94,30.24,62,56,66,1998,6.0,9,41,48,30.04,48,46,37,2017,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.11,0,,,,,,,,,,,,0,,0.0,55,,0,0,3.0,,,2
330,8.0,0,,PM,27,1006833600,12,2001-11-27T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 27, 2001","Tue, 27 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,330,2001,48,0,4,0,12,,,cloudy,50,88,30.09,57,55,66,2011,6.0,7,45,72,29.86,50,45,41,2016,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.97,0,,,,,,,,,,,,0,,0.0,54,,0,0,3.0,,,3
331,8.0,0,,PM,28,1006920000,12,2001-11-28T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 28, 2001","Wed, 28 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,331,2001,48,0,2,0,14,,,rain,48,88,29.98,53,55,68,2011,4.0,18,46,82,29.8,50,45,37,2004,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.86,1,,,,,,,,,,,,0,,0.0,52,,0,0,2.0,,,3
332,3.0,0,,PM,29,1007006400,12,2001-11-29T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 29, 2001","Thu, 29 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,332,2001,46,1,3,0,12,,,hazy,50,94,30.09,64,55,64,2001,4.0,4,41,52,29.92,42,45,37,2008,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.01,0,,,,,,,,,,,,0,,0.0,53,,0,0,2.0,,,2
333,6.0,0,,PM,30,1007092800,12,2001-11-30T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 30, 2001","Fri, 30 Nov 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,333,2001,48,1,2,0,14,,,hazy,52,93,30.09,57,54,66,1998,2.0,4,43,77,29.98,44,44,37,2008,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.05,0,,,,,,,,,,,,0,,0.0,52,,0,0,1.0,,,2
334,3.0,0,,PM,1,1007179200,12,2001-12-01T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 01, 2001","Sat, 01 Dec 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,334,2001,47,1,0,0,16,,,hazy,54,100,30.12,57,54,66,2010,1.0,4,43,82,29.95,42,44,35,2013,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.05,0,,,,,,,,,,,,0,,0.0,50,,0,0,0.0,,,1
335,8.0,0,,PM,2,1007265600,12,2001-12-02T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 02, 2001","Sun, 02 Dec 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,335,2001,49,1,2,0,14,,,rain,50,94,30.06,53,53,64,2015,4.0,9,46,87,29.86,48,43,37,1997,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,29.94,1,,,,,,,,,,,,0,,0.0,52,,0,0,2.0,,,3
336,7.0,0,,PM,3,1007352000,12,2001-12-03T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 03, 2001","Mon, 03 Dec 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,336,2001,45,0,0,0,14,,,rain,48,93,30.15,55,53,64,2004,6.0,4,43,67,29.98,44,43,37,2000,2.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.08,1,,,,,,,,,,,,0,,0.0,50,,0,0,4.0,,,3
337,8.0,0,,PM,4,1007438400,12,2001-12-04T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 04, 2001","Tue, 04 Dec 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,337,2001,44,1,0,0,18,,,rain,45,93,30.12,50,52,64,2004,4.0,9,41,82,29.89,44,42,37,2000,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.0,1,,,,,,,,,,,,0,,0.0,47,,0,0,2.0,,,2
